"IndividualId","Gender","RaceIndex","Population Name","Organism|Weight [kg]","Organism|BMI [kg/dm²]","Organism|Age [year(s)]","Organism|Gestational age [week(s)]","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Height [dm]","Organism|Hematocrit","Organism|VenousBlood|Volume [l]","Organism|ArterialBlood|Volume [l]","Organism|Bone|Specific blood flow rate [l/min/kg organ]","Organism|Bone|Volume [l]","Organism|Brain|Volume [l]","Organism|Brain|Specific blood flow rate [l/min/kg organ]","Organism|Fat|Volume [l]","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (water)","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Specific blood flow rate [l/min/kg organ]","Organism|Gonads|Volume [l]","Organism|Gonads|Specific blood flow rate [l/min/kg organ]","Organism|Heart|Volume [l]","Organism|Heart|Specific blood flow rate [l/min/kg organ]","Organism|Kidney|Volume [l]","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|GFRmat [l/min]","Organism|Kidney|Aging half-time [year(s)]","Organism|Kidney|Age of aging onset [year(s)]","Organism|Kidney|TM50 for GFR [week(s)]","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|Specific blood flow rate [l/min/kg organ]","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius [dm]","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Gastric emptying time [min]","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|Length [dm]","Organism|Lumen|Stomach|Proximal radius [dm]","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume [l]","Organism|Stomach|Specific blood flow rate [l/min/kg organ]","Organism|SmallIntestine|Small intestinal transit time [min]","Organism|SmallIntestine|Volume [l]","Organism|SmallIntestine|Specific blood flow rate [l/min/kg organ]","Organism|LargeIntestine|Large intestinal transit time [min]","Organism|LargeIntestine|Volume [l]","Organism|LargeIntestine|Specific blood flow rate [l/min/kg organ]","Organism|Liver|Volume [l]","Organism|Liver|Specific blood flow rate [l/min/kg organ]","Organism|Lung|Volume [l]","Organism|Lung|Fraction vascular","Organism|Muscle|Volume [l]","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Vf (water)","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Specific blood flow rate [l/min/kg organ]","Organism|Pancreas|Volume [l]","Organism|Pancreas|Specific blood flow rate [l/min/kg organ]","Organism|PortalVein|Volume [l]","Organism|Skin|Volume [l]","Organism|Skin|Specific blood flow rate [l/min/kg organ]","Organism|Spleen|Volume [l]","Organism|Spleen|Specific blood flow rate [l/min/kg organ]","CYP1A2|Ontogeny factor","CYP1A2|Ontogeny factor GI","CYP2D6|Ontogeny factor","CYP2D6|Ontogeny factor GI","CYP1A2|Reference concentration [µmol/l]","CYP1A2|t1/2 (liver) [min]","CYP2D6|Reference concentration [µmol/l]","CYP2D6|t1/2 (liver) [min]"
78,2,0,Population based on de Vries,23.9685679207199,0.186239431670124,4.77787438071234,40,1.4618025625963,0.913851825993219,11.34449647237,0.37,0.260396992655783,0.110711324474787,0.0556866766455203,3.14375876888824,1.23062239406194,0.800159316265683,8.79963339919431,0.5925,0.6,0.0015,0.35,0.419999999999667,0.349999999999722,0.69,0.63975,0.001518,0.0012,0.31499999999975,0.0699999999999445,0.0209999999999833,0.0340655130213406,0.00220443103882577,0.293012573884637,0.0916245958914486,1.12190388649666,0.189325001685253,15.036053130346,1.5,0.118373885169365,59,30,43.6732348765625,0.9,3.18042382810977,0.731967468287537,0.328738555889878,1.04733353527551,15.813966754021,3.7619877992274,1.3149164448157,0.328738555889878,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0535638925278517,0.551852613126972,125.841503537701,0.254425050892726,1.13338789905669,2496.78135208636,0.113232402881668,0.953323684510949,0.781318869387941,0.254298482625248,0.409513775893774,0.53,7.32619581412768,0.0238,0.013,0.181200452416017,0.0072,0.760521035381644,0.811555999598044,0.282221256192877,0.0049,0.022,0.0042,0.0078,0.194508960220583,0.0790541602567762,0.760521035381644,0.666456591531809,0.0315022699538323,0.0484604794611401,0.600935372853926,0.273997520734771,0.805950196279318,0.260228908755637,0.0736330106424258,1.06996726727531,0.689093238608038,1.4090023670423,16.2952369962181,0.678045220767772,1.8,3982.9489193616,0.4,3060
79,2,0,Population based on de Vries,44.0165733020925,0.185557220352913,20.7828671302567,40,1.867486538404,1.19689330748156,15.4017186519715,0.41,0.619219041370913,0.27498563416975,0.0365168328408985,7.92274922631105,1.45535482162207,0.532886056591977,6.96437195808796,0.7475243793586,0.756986713274531,0.00189246678318633,0.196868531478973,0.231615944070563,0.193013286725469,0.870534720265711,0.807137083028969,0.00191517638458456,0.00151397342654906,0.173711958052922,0.0386026573450938,0.0115807972035281,0.0292281993302841,0.00853849697013425,0.135014019250186,0.204859599525203,1.0413378217538,0.199474933413226,14.8442695389506,1.5,0.0977633737733821,59,30,44.38039727838,0.9,2.89443118472291,1.32461340321744,0.496233265033898,1.13091185568505,23.1396219243123,1.2460432446884,1.98494534964609,0.496233265033898,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.129746875473998,0.392042016406002,117.35905268358,0.71747164041519,1.03682073548759,2561.67209787652,0.404752589008156,0.756349801944994,1.74840513777977,0.214547568135534,0.645523335179023,0.53,19.7531302077818,0.0238,0.013,0.177,0.0072,0.76,0.811,0.172289510492991,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0287437765338364,0.0861301712492298,0.422179659641444,0.692857270952023,1.96802585342052,0.125209309649367,0.220976509362555,0.793831840952139,1.45035639843472,1.08057088546912,0.311457687593291,0.516280550278734,1.8,3751.12871221742,0.4,3060
80,2,0,Population based on de Vries,57.0464986615861,0.226152543558964,78.803160357663,40,0.688115075821414,1.46520716806752,15.8823132932154,0.41,0.713418917818233,0.290841019524858,0.0305483408343048,7.58580326215669,1.25023873466995,0.461199201200601,24.4538495815088,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0247587597821635,0.00491065070217042,0.0804021311313084,0.420945629357633,1.07681858175316,0.406176778227183,14.9306182144927,1.5,0.0931075307912508,59,30,44.7307984935122,0.9,1.85020466735543,1.58817727243699,0.5,1.40000081660783,11.2169900752145,1.25341057408515,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.152725772530449,0.203568565115363,56.0353375571947,0.659021316700375,0.617524015384355,2652,0.388889282951758,0.414648914735136,1.26912978148687,0.167891098946806,0.682073387159822,0.53,15.202557721897,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0342912686885455,0.146956728762025,0.277880166254235,0.778801348947857,2.48795991417764,0.121968306735803,0.152198833006808,0.73511906721475,0.444673182429462,1.5151361402504,3.0480026548816,1.17466425361809,1.8,2244.14178338693,0.4,3060
81,2,0,Population based on de Vries,47.666933635237,0.206541890754799,32.4327710701305,40,0.989241482280727,1.24931354925242,15.1916355608387,0.41,0.729095162769697,0.301229237343667,0.0335352834798163,7.83503436815753,1.33275728143643,0.541704680524529,11.9773518376278,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0249870524998127,0.012813853996327,0.0891228980246278,0.298698318026802,1.00378740147921,0.448036044823458,14.9655763659094,1.5,0.120544128779156,59,30,42.9029740211138,0.9,2.85772594645293,0.914402941795144,0.5,0.619838062440526,9.4468620626609,1.51657662374168,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.14981275262832,0.381093561248502,175.577702394106,0.710355287851252,0.937235928092391,2652,0.42061419789833,0.701825101481881,1.72675373556777,0.207890533734134,0.646916739740655,0.53,17.7193057741108,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0338622385959603,0.144768784168841,0.332431084393998,0.67988009301391,2.25187089469733,0.108826161165669,0.281639271378161,0.838983144552903,0.46609888721322,1.97688820239905,1.49707698005423,1.72735736608986,1.8,3011.67389462958,0.4,3060
82,2,0,Population based on de Vries,7.35022364928192,0.166052160406883,0.57502025765135,40,0.902263053947698,0.850205353859812,6.65316067315292,0.36,0.0745365942177736,0.0334340505871262,0.0492640116537946,1.03065659297861,0.718440021231907,0.563712051991568,2.54981038042606,0.504369825930449,0.510754254106783,0.00127688563526696,0.430746151046244,0.52709489506841,0.439245745890341,0.587367392222801,0.544591723441358,0.00129220826289016,0.00102150850821357,0.395321171301307,0.0878491491780683,0.0263547447534204,0.0263527400136309,0.000718136565978509,0.299555347816438,0.0361524042183272,0.711899029865704,0.0578594843975752,15.0796228808833,1.5,0.109504335968485,59,30,43.4317796104736,0.9,2.34206741663807,0.437572491273188,0.200538303559282,1.24901843486531,23.9947454365179,1.18833771753992,0.802157464034551,0.200538303559282,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0178375494024442,0.544054937641716,60.014034454399,0.0858807806575531,1.24742991913062,2232.0559557495,0.0476145605884802,0.993882145888763,0.116725797952099,0.186462128982111,0.179054468034102,0.53,1.93343621526378,0.0238,0.013,0.221780958196632,0.0072,0.788522544133902,0.84143655696394,0.370997569081838,0.0049,0.022,0.0042,0.0078,0.238069955126327,0.0819648434033925,0.788522544133902,0.690994755780499,0.0284522331963293,0.0210880472242256,0.491246641640261,0.0833937617903847,0.342644496748292,0.136755661750285,0.0209403069972067,0.850752748611982,0.867824622612057,1.39709977973414,5.57211661871346,1.59193220876347,1.8,2675.49108704121,0.4,3060
83,2,0,Population based on de Vries,59.7456000136674,0.227760466876351,88.3729564437517,40,0.699222973605362,0.767208901707771,16.1962246236794,0.41,0.696194302436403,0.292821489308138,0.0328290427229705,7.68457957860515,1.23165080699318,0.437093869322158,26.8315175285183,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0254728535867745,0.00538742872198257,0.083801620955422,0.428606411054611,1.06950686904095,0.318615580494238,14.9551703331339,1.5,0.106188975456682,59,30,43.3528844834745,0.9,1.45810613392182,0.874092297779942,0.5,0.819199596076681,16.9848557803294,0.681275774557291,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.213837215394795,0.198887069780877,165.532979241083,0.691569834580704,0.558154159590077,2652,0.359923206278045,0.369332932201343,1.36489275362661,0.149508585520926,0.805850108436687,0.53,15.1776081935895,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0309908568764865,0.104270391907743,0.236706224556695,0.740922160600456,2.71572807055828,0.102341129543162,0.0816249525625646,0.996582510714211,0.850770711562845,2.04979838813601,1.06684328985322,2.10275867163472,1.8,4070.29042208919,0.4,3060
84,2,0,Population based on de Vries,66.7543857537251,0.24460713460317,55.8207995518208,40,1.35667065518833,1.04113907651091,16.519821178701,0.41,0.74853467015082,0.350428760699987,0.0335926059693133,9.23004316006251,1.23346466827658,0.469513516056171,24.0534119703213,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0248135006279334,0.0057874511044275,0.0915440529744457,0.458013448366681,0.9409280031008,0.39915389948665,15.5536066588009,1.5,0.102868776569735,59,30,42.6269957515675,0.9,2.20408991130493,1.60820889520648,0.5,0.796118958472611,11.1654215164839,0.635946185624944,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.145596565531779,0.328931540500818,108.586484772885,0.712312738402671,0.790526593670609,2652,0.4620379999877,0.653394141944223,1.86223771186715,0.206000076117263,0.982578674201739,0.53,21.8516636467829,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0339239777927881,0.161764968158038,0.298760894816991,0.860288088659472,3.08263889216977,0.106696771303009,0.154428439494891,0.880400673509466,1.61276253162535,0.690854218711567,0.312098565825666,2.29428098501125,1.8,2482.27860156401,0.4,3060
85,2,0,Population based on de Vries,83.4853708609638,0.302438515315681,55.3543181882027,40,0.799781642974536,0.905248297083241,16.6144757298367,0.41,0.76711500419535,0.323556399694177,0.0319855959740895,9.39345431820151,1.34333607980714,0.446235542019152,37.7804529779975,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0257680983837601,0.00597753266512702,0.0850875466976137,0.319057520916738,0.941768554209093,0.249396080441052,15.3036282380569,1.5,0.114178396213867,59,30,42.7380638859922,0.9,2.3060319291145,1.42539927383469,0.5,0.751536344287682,20.6898490382041,1.22274606914295,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.191179245876821,0.312309482259819,205.41195523752,0.66272394603317,0.825047957682565,2652,0.46777865234956,0.601741564455973,1.58044161428752,0.197617855129193,1.03042673305599,0.53,24.5347507746696,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0273947192776127,0.194724002756538,0.30990720343318,0.842293335736128,3.54939395992725,0.112731306457125,0.249312682352686,0.804302735804402,1.0541552378927,1.96086408467492,1.18201559925935,3.05783549045304,1.8,4491.16327992142,0.4,3060
86,2,0,Population based on de Vries,59.5801798982596,0.208972357414506,19.6903828623194,40,1.05350532588505,0.83960993491468,16.8852106922191,0.41,0.70283406104514,0.286272920283777,0.032866699924623,8.973140778271,1.29548302894436,0.451427719656461,17.3652126568591,0.742489847690522,0.751888453357491,0.00187972113339373,0.201238468550722,0.237733855971011,0.198111546642509,0.864671721361114,0.801701063392424,0.00190227778699445,0.00150377690671498,0.178300391978258,0.0396223093285019,0.0118866927985506,0.0296159832620167,0.00895092696852437,0.129244899544491,0.195725373142558,0.901886874861511,0.320978753616285,15.1470233854666,1.5,0.0871553840860123,59,30,43.9588264656569,0.9,2.58752230314188,0.671156793075266,0.495786803129735,1.23930196021519,15.5822841917943,0.617061259786243,1.98316095867512,0.495786803129735,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.143707769960655,0.418987778457733,64.6739308530515,0.535553360621101,1.0564136046421,2550.96575205073,0.438471439652613,0.807102559035526,1.7002523955226,0.224708277614722,0.856643356085704,0.53,23.3570008221294,0.0238,0.013,0.177,0.0072,0.76,0.811,0.173746156183574,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0354638140570048,0.133411808822766,0.42509461160511,0.691763206979889,2.38168766398481,0.129959614925637,0.193089575369421,0.815662127004255,1.49863735852017,0.65458798562998,0.734340013704939,0.124703452760974,1.8,1197.14991475583,0.4,3060
87,2,0,Population based on de Vries,84.9839638653894,0.312769924056993,61.5514819796903,40,1.18714608497425,0.909186315857759,16.4837492553604,0.41,0.81103212531888,0.340910316161134,0.0302840160471252,9.04518930034065,1.39818243814472,0.485354842494723,42.4936925476856,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0277299388848674,0.0052746711757343,0.0934355213104622,0.335046333998066,0.993229536117482,0.458406274325908,15.1896637955534,1.5,0.0991240173814967,59,30,44.4088031140495,0.9,2.18632227601911,1.40121123561068,0.5,1.31172203991837,25.4458862246746,0.691999159475256,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.182592693561197,0.297700836186662,191.355362863325,0.831855694864182,0.778186912701972,2652,0.506716269191712,0.547477892784846,2.01941527127745,0.195997382621409,1.38144655811512,0.53,20.8926939171896,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0342115697930407,0.187481545081431,0.29811101358517,0.876796831256255,3.0902008489803,0.104539977289329,0.127030228721427,0.846943159181733,0.740441173834845,0.954488549160344,1.13518120808313,0.217186960454115,1.8,1836.70805878518,0.4,3060
88,2,0,Population based on de Vries,63.5147379880317,0.267200241360617,81.2765601935222,40,0.505100601391418,0.862803014322435,15.4176730741721,0.41,0.664809995131369,0.300712868902288,0.0338054878293507,7.12120479599396,1.22002735332266,0.498822174262628,30.3344201921963,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0258189185037521,0.00508458343572694,0.0929938391070027,0.469382184767819,1.08006489658975,0.307717250477974,14.9622308133061,1.5,0.0844279883605932,59,30,44.8326100376731,0.9,1.68380482666375,1.30238422367736,0.5,1.33762088597427,16.7538382598841,1.37939594013324,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.16130960981575,0.230811023023064,198.388287526808,0.60810699941034,0.564804912140866,2652,0.420446956884485,0.452952186195719,1.11466447608248,0.155590957601317,0.506319873046172,0.53,16.7163771676431,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0335232927896664,0.0892402464129823,0.243535292276079,0.728110097738588,2.67621886198748,0.111431817602899,0.070584474782325,0.822304839068805,1.15966706573285,1.24190190953411,1.59263179319922,0.927443407284,1.8,1130.47960142685,0.4,3060
89,2,0,Population based on de Vries,41.4839601511133,0.214314002873104,82.3593035723825,40,1.25931100819076,0.682155484577807,13.9128092309503,0.41,0.585654606216409,0.266706590180167,0.0352727996181769,5.83441175622977,1.25430252130254,0.450740791869734,16.7063302396448,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0250800233415691,0.00469866783832417,0.0922933201077248,0.428747760543686,1.04312745774426,0.212439811815716,15.2165239741277,1.5,0.121463502653615,59,30,45.8005278525165,0.9,1.75877000350033,0.574155569133361,0.5,0.543078777094747,14.981101668554,2.12788032074818,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.158517757147015,0.211474412137683,164.170782945326,0.683658562258565,0.52546193769619,2652,0.51872406658846,0.44511443192488,1.36613877587343,0.176591995738809,1.20917672327949,0.53,9.24639500924135,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0287863777027619,0.13559082659069,0.274547931211749,0.70247707812115,1.99263383704148,0.106906417189162,0.177355561200171,0.693598727854067,0.775508076888711,1.11387567656127,0.603950446128521,0.30666121690276,1.8,3127.84937879802,0.4,3060
90,2,0,Population based on de Vries,89.6108016918429,0.313148946764535,15.089979355731,40,0.844793041955807,0.887590549462763,16.9162737154839,0.41,0.660495269360047,0.299343773667798,0.0341712295891794,9.13052937953563,1.33869861605521,0.575919247649926,49.3341932678257,0.721289654864327,0.730419903660078,0.0018260497591502,0.219640082577076,0.263496115607906,0.219580096339922,0.83998288920909,0.778810222277558,0.00184796235626,0.00146083980732016,0.19762208670593,0.0439160192679844,0.0131748057803953,0.0318394655840359,0.00684689889612026,0.163090691096588,0.238437301696164,1.10135629349097,0.389463813351743,14.9542801644825,1.5,0.0906104842107859,59,30,44.3286529981794,0.9,2.88768433902477,0.537920076431568,0.493906771563375,1.00681029311513,20.1981329268631,0.664610811087018,1.97564696628103,0.493906771563375,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.106615360497714,0.419246411706643,71.1634056233696,0.574378081531259,1.05056094489233,2505.88179768616,0.48473088562816,0.801118523792358,2.18992268885143,0.223692865539728,0.895685016033487,0.53,20.092500352552,0.0238,0.013,0.177,0.0072,0.76,0.811,0.179880027525692,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.033118597900969,0.11656523678016,0.421132184140136,0.703064542224684,2.75326249035191,0.138782849370383,0.296068717003662,0.815495068586585,1.2009109763722,1.81854439997897,0.850411050005631,0.21015304414383,1.8,3519.8036332475,0.4,3060
91,2,0,Population based on de Vries,60.6896970694955,0.248638162478051,20.3702038248862,40,1.66150844619688,0.846409219527156,15.6233294586164,0.41,0.630415128446931,0.286241321158877,0.0355087921391465,8.13953472599989,1.27828101102701,0.527322497288824,27.2617706896051,0.745622689293017,0.755060951182802,0.00188765237795701,0.198519184700455,0.233926858580637,0.194939048817198,0.868320093860223,0.805083739198663,0.00191030420649249,0.0015101219023656,0.175445143935478,0.0389878097634395,0.0116963429290319,0.0273211464038185,0.00923368251188858,0.136766655819704,0.257623067838691,0.975396081502369,0.39200458495339,14.8559221339073,1.5,0.169350516443394,59,30,44.2214742622971,0.9,2.68515775095624,0.519632386173873,0.496064623296437,0.87079956546808,15.8131080998635,0.732404162377125,1.98427133291398,0.496064623296437,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.141293313257045,0.40336864655377,128.790952336789,0.649962044269289,1.02500490594996,2557.62799748388,0.31704736143187,0.705645241909373,1.44576500948892,0.222387965090558,0.561655278323807,0.53,15.9892854240858,0.0238,0.013,0.177,0.0072,0.76,0.811,0.172839728233485,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0321946191004641,0.228151366017997,0.389380686140189,0.703847920511856,2.19732860573518,0.134565059842665,0.200256534831941,0.775668652441647,1.00432295113394,0.478345504643091,0.515732380420291,2.59887779247807,1.8,2511.31155408706,0.4,3060
92,2,0,Population based on de Vries,56.4840562940922,0.24953336518573,78.8616640394841,40,1.1531641776308,0.833840717567181,15.0452229174917,0.41,0.699448388338052,0.269628016948051,0.0337990693249475,6.94598685743539,1.31314772027071,0.487585051715791,25.3378607295644,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0268730036109347,0.00475350539355151,0.0893799008272174,0.341748860342184,1.06543581181054,0.215780898754821,15.4393786802785,1.5,0.143579509069157,59,30,45.1267497890285,0.9,1.88930663483285,0.543176633192851,0.5,0.782275670155235,15.5396578810628,0.525011914223778,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.146788695537159,0.209158825359863,145.814609040073,0.666921088438413,0.533987645656628,2652,0.38155415407212,0.406555927282104,1.45603899873451,0.149040034790676,0.944323009822488,0.53,14.0047255370389,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0328504514799155,0.161055372646141,0.278351379418295,0.751304996160721,2.65523537193732,0.105687080977743,0.187754092657251,0.725802366686851,1.98981315903172,0.923952501913439,1.31023898616257,0.372629096801235,1.8,2688.69622790392,0.4,3060
93,2,0,Population based on de Vries,71.2844480031767,0.290675526753322,60.1475681458356,40,1.49658973817936,0.94231315479564,15.6600506146657,0.41,0.788548246793043,0.323151001642194,0.03192321670222,8.12260267538733,1.39091464291541,0.487661099287205,34.5977063383522,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0270051059675743,0.0054651437346829,0.0934410231835719,0.352406628930567,0.898530299045671,0.392511046611198,15.2328987700416,1.5,0.0956460223356737,59,30,43.6649738158793,0.9,2.16858929599717,0.596634834646161,0.5,0.781644242814795,13.2558088879429,1.66369076618939,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.178571164024945,0.279246615310025,66.9324168328916,0.663622293908102,0.829079172407765,2652,0.346542394212733,0.605682905901871,1.94863824245796,0.18427776570298,0.726640079450047,0.53,17.2208122110014,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0309143826415234,0.223790095209627,0.279510919921061,0.851966751471591,2.98975280209364,0.10416473636051,0.160806244980005,0.792022442576439,0.992576152943212,0.750129046359721,3.47488330565124,2.51818652609769,1.8,1394.98058678815,0.4,3060
94,2,0,Population based on de Vries,72.4898718286936,0.237607271381579,60.7892807390491,40,1.2125411320367,0.805566135140035,17.4666172043993,0.41,0.771699366444433,0.346417647981669,0.0327535318316542,10.2046035044132,1.33867288649856,0.478927745204057,27.3368456296653,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0253554572458255,0.00560977318096165,0.0877791837543788,0.270629625393052,0.989472999698653,0.694786312779897,14.978379208437,1.5,0.0913399649357833,59,30,45.6948044762402,0.9,2.29066500514999,1.02960653792548,0.5,0.947094703677126,20.3602129058398,0.867419864353876,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.168888406652738,0.279783896300483,77.8118777555912,0.759283174229037,0.833664964631323,2652,0.507801874878883,0.617077779684877,1.71630811221483,0.198875847707647,1.35743177624388,0.53,22.5122859021036,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0322860397861107,0.159163774551114,0.306437344853958,0.862698613369898,3.36588928412442,0.118061655849368,0.110856163968109,0.785526375105571,1.31726716264157,0.660527933181984,2.75209859489392,1.41299104863255,1.8,1920.64893085577,0.4,3060
